timestamp,temperature,humidity,pressure,wind_speed,rainfall,wind_direction,dew_point,station_id,station_name,lat,lon,data_source,fault_type,is_anomaly,label,confidence
2024-01-04T06:00,24.2,82.0,993.5,4.8,0.0,138,20.9,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-04T07:00,24.6,80.0,994.3,6.4,0.0,117,21.0,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-04T08:00,25.8,73.0,994.9,7.8,0.0,77,20.5,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-04T09:00,1.8224419614870193,63.0,995.0,9.3,0.0,62,19.9,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,SPIKE,1,SENSOR_FAULT,0.77
2024-01-04T10:00,29.6,53.0,994.3,10.1,0.0,73,19.1,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,SPIKE,1,SENSOR_FAULT,0.76
2024-01-04T11:00,31.0,47.0,993.2,9.0,0.0,85,18.5,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,SPIKE,1,SENSOR_FAULT,0.77
2024-01-04T12:00,30.4,49.0,991.8,7.6,0.0,87,18.4,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-04T13:00,31.2,47.0,990.6,8.0,0.0,82,18.5,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-04T14:00,31.9,45.0,989.8,6.5,0.0,93,18.5,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-04T15:00,32.2,45.0,988.9,5.3,0.0,118,18.6,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-04T16:00,32.0,45.0,988.8,3.9,0.0,146,18.5,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-04T17:00,30.2,50.0,989.6,12.6,0.0,87,18.6,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-04T18:00,28.5,53.0,991.1,10.1,0.0,360,18.1,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-04T19:00,28.2,55.0,992.0,5.2,0.0,12,18.3,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-04T20:00,27.8,58.0,993.0,5.5,0.0,58,18.6,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-04T21:00,25.9,71.0,993.6,41.31685921803278,0.3,122,20.3,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,SPIKE,1,SENSOR_FAULT,0.97
2024-01-04T22:00,24.9,82.0,993.6,4.2,0.5,160,21.6,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,SPIKE,1,SENSOR_FAULT,0.96
2024-01-04T23:00,24.7,86.0,993.4,3.9,0.1,146,22.2,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T00:00,24.0,90.0,993.1,4.0,0.1,153,22.3,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T01:00,24.4,85.0,992.6,0.8,0.1,117,21.7,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T02:00,24.0,88.0,991.9,0.0,0.2,270,21.8,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T03:00,23.8,91.0,991.6,1.4,0.2,90,22.3,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T04:00,23.8,89.0,991.7,1.6,0.0,117,21.8,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T05:00,23.5,91.0,992.1,2.8,0.0,130,22.0,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T06:00,23.4,94.0,993.2,3.3,0.3,283,22.3,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T07:00,23.5,92.0,993.6,2.6,0.2,326,22.1,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T08:00,24.0,89.0,994.3,2.5,0.1,352,22.1,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T09:00,24.6,86.0,994.9,1.0,0.0,45,22.0,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T10:00,25.7,78.0,994.6,3.6,0.0,37,21.6,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T11:00,27.5,68.0,993.6,6.1,0.1,62,21.1,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T12:00,28.9,62.0,992.4,5.9,0.0,79,20.8,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T13:00,29.8,58.0,991.2,2.9,0.0,83,20.8,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T14:00,30.5,55.0,990.2,2.6,0.0,106,20.4,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T15:00,30.6,54.0,989.8,3.8,0.1,107,20.2,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T16:00,30.5,53.0,989.8,2.8,0.0,140,20.0,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T17:00,29.6,59.0,990.3,2.8,0.1,140,20.7,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T18:00,27.2,69.0,991.5,4.3,0.0,48,21.0,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T19:00,26.6,72.0,992.4,5.8,0.0,86,21.2,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T20:00,26.9,68.0,993.4,9.8,0.0,107,20.4,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T21:00,25.8,73.0,993.6,4.0,0.0,117,20.5,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T22:00,25.5,74.0,993.6,2.5,0.0,98,20.5,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-05T23:00,25.2,76.0,993.5,0.0,0.0,270,20.7,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T00:00,24.9,78.0,993.0,0.7,0.0,360,20.8,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T01:00,24.1,84.0,992.6,2.9,0.0,187,21.2,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T02:00,23.9,85.0,992.0,3.2,0.0,180,21.2,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T03:00,23.6,85.0,991.9,2.7,0.0,203,20.9,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T04:00,23.3,88.0,991.8,3.4,0.0,198,21.3,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T05:00,23.7,84.0,992.6,1.0,0.0,135,20.8,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T06:00,23.4,89.0,992.5,6.1,0.0,28,21.5,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T07:00,24.5,83.0,993.1,4.3,0.0,5,21.4,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T08:00,26.3,74.0,994.0,4.7,0.0,351,21.2,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T09:00,27.8,67.0,994.5,7.1,0.0,24,21.2,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T10:00,29.3,62.0,993.8,7.6,0.0,31,21.3,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T11:00,30.5,58.0,992.8,6.9,0.0,39,21.4,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T12:00,31.7,54.0,991.3,7.1,0.0,60,21.2,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T13:00,32.5,51.0,990.1,5.0,0.0,69,21.0,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T14:00,32.7,48.0,988.8,4.1,0.0,45,20.4,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T15:00,32.7,47.0,988.4,3.2,0.0,27,19.8,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T16:00,30.5,54.0,988.9,17.2,0.1,119,20.2,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T17:00,26.9,73.0,990.6,10.1,1.3,94,21.7,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T18:00,26.8,67.0,991.8,12.9,0.7,144,20.2,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T19:00,24.4,89.0,993.2,3.8,3.6,287,22.5,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T20:00,24.5,90.0,993.8,3.3,1.2,96,22.7,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T21:00,23.8,94.0,994.3,3.6,4.3,6,22.7,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T22:00,23.3,94.0,994.2,5.9,5.7,322,22.3,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-06T23:00,23.2,95.0,993.6,4.2,2.2,340,22.4,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-07T00:00,23.3,95.0,993.3,0.5,0.8,225,22.4,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-07T01:00,23.3,94.0,993.0,2.9,0.7,90,22.4,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-07T02:00,23.4,94.0,992.2,1.9,0.2,338,22.4,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-07T03:00,23.2,96.0,991.9,1.8,0.0,11,22.5,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,NONE,0,NORMAL,0.0
2024-01-07T04:00,-1.4419618027342587,93.0,992.1,3.4,0.0,18,22.1,AWS_ERD_003,Bhavani,11.4477,77.6833,ERA5_OpenMeteo,SPIKE,1,SENSOR_FAULT,0.79
